321.800324845	321.800326983	321.910398281	321.910406407	321.910408545	321.910410255	321.910412394	321.910414104	322.018707224	322.018715349	322.018717915	322.018720054	322.01872262	322.018724758	322.13741881	322.137426508	322.137428219	322.137429929	322.13743164	322.137433778	322.246217843	322.246224685	322.246226396	322.246228106	322.246229817	322.246231528	322.358750708	322.35875755	322.358760116	322.358761827	322.358763537	322.358765676	322.473465455	322.473474436	322.473477002	322.473478712	322.473481278	322.473483416	322.581260788	322.581268485	322.581270624	322.581272334	322.581274472	322.581276611	322.688286773	322.688293616	322.688295326	322.688297037	322.688298748	322.688300458	
1005	1006	1008	1010	1011	1013	1016	1017	1018	1018	1018	1019	1019	1019	1018	1018	1018	1018	1019	1018	1018	1018	1017	1017	1017	1017	1017	1017	1017	1017	1017	1017	1016	1016	1016	1016	1016	1015	1012	1007	1005	1003	1002	1002	1002	1002	1002	1003	1003	1003	
1017	1024	1041	1059	1078	1096	1117	1130	1140	1147	1151	1154	1155	1155	1159	1161	1159	1158	1155	1150	1147	1145	1144	1143	1142	1141	1139	1136	1135	1134	1133	1128	1126	1124	1124	1129	1131	1124	1105	1070	1051	1037	1028	1022	1011	1002	994	986	983	982	
1108	1101	1102	1101	1098	1098	1100	1097	1090	1084	1080	1073	1071	1069	1064	1062	1061	1064	1067	1068	1068	1068	1066	1066	1066	1066	1068	1069	1070	1072	1074	1076	1078	1079	1080	1078	1071	1061	1055	1054	1054	1053	1053	1057	1077	1094	1112	1131	1139	1145	
1009	1008	1006	1005	1005	1005	1004	1005	1006	1008	1008	1008	1008	1008	1008	1008	1009	1008	1008	1008	1008	1007	1008	1008	1007	1007	1007	1007	1007	1007	1007	1006	1006	1006	1005	1006	1007	1008	1007	1005	1004	1004	1004	1004	1005	1005	1004	1003	1003	1002	
1027	1022	1019	1019	1019	1018	1015	1017	1021	1023	1024	1024	1024	1024	1025	1025	1025	1025	1025	1025	1024	1024	1024	1024	1024	1023	1023	1023	1023	1022	1022	1021	1020	1019	1019	1021	1023	1023	1020	1014	1012	1011	1014	1018	1017	1012	1007	999	993	988	
1066	1047	1014	1003	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1005	1034	1062	1086	1104	1110	1115	
