358.372874782	358.372876492	358.4852832	358.485290898	358.485292608	358.485294319	358.48529603	358.48529774	358.593253015	358.593259857	358.593261995	358.593263706	358.593265416	358.593266699	358.707115023	358.707122293	358.707124859	358.707126997	358.707129136	358.707131274	358.815289683	358.815297381	358.815299519	358.81530123	358.81530294	358.815304223	358.923239826	358.923247096	358.923248806	358.923250517	358.923252655	358.923254366	359.04201727	359.042024113	359.042025823	359.042027534	359.042029245	359.042031383	359.154468026	359.154474441	359.154476579	359.154477862	359.154479573	359.154481283	359.262513108	359.262521233	359.262523371	359.262525082	359.26252722	359.262529358	
1006	1006	1005	1005	1003	1002	1001	1000	1000	1000	1000	1000	1000	999	999	999	999	1000	1000	1000	999	999	999	1000	999	999	999	999	999	999	999	999	1000	1000	1000	1000	1000	1000	1000	1000	999	999	1000	1000	1001	1000	999	999	999	999	
993	993	992	988	983	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	981	986	1000	1003	1000	997	
1148	1149	1154	1165	1181	1199	1219	1250	1260	1263	1265	1268	1270	1270	1269	1266	1262	1258	1256	1255	1254	1252	1250	1251	1254	1254	1254	1253	1254	1255	1255	1255	1255	1254	1254	1255	1258	1264	1265	1263	1257	1232	1205	1177	1147	1106	1040	1016	1006	1004	
1008	1009	1009	1008	1005	1001	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	1003	1008	1009	1008	1008	
1010	1013	1012	1004	991	981	978	978	978	978	978	978	978	979	979	978	978	978	978	978	978	978	978	979	979	978	978	978	978	979	979	979	978	979	978	978	978	978	978	978	978	978	978	978	978	984	1002	1009	1012	1013	
1135	1133	1131	1135	1144	1150	1152	1159	1163	1165	1166	1168	1170	1173	1174	1174	1175	1176	1176	1175	1175	1175	1175	1176	1179	1179	1179	1180	1181	1181	1181	1181	1182	1181	1181	1181	1183	1185	1185	1183	1178	1167	1158	1150	1142	1127	1099	1088	1082	1077	
