1000	1003	1000	1000	999	1000	
1000	1003	1000	1000	1000	1000	
1000	1003	1000	1000	1000	1000	
1000	1005	1000	1000	1000	1001	
1000	1005	1000	1000	999	1001	
1000	1005	1000	1000	999	1000	
1000	1006	1000	1000	1000	1000	
999	1012	1000	1002	1003	1000	
999	1017	1000	1003	1007	1000	
999	1019	1000	1005	1012	1003	
1000	1019	1000	1008	1021	1014	
1000	1020	1000	1017	1054	1060	
1000	1024	1000	1022	1092	1101	
1000	1030	1000	1026	1132	1130	
999	1034	1000	1028	1159	1146	
999	1036	1000	1030	1181	1156	
999	1033	1000	1029	1179	1157	
999	1029	1000	1027	1154	1156	
999	1026	1000	1024	1112	1136	
999	1026	1000	1021	1079	1098	
1000	1030	1000	1017	1053	1053	
1000	1032	1000	1016	1046	1042	
1000	1033	1000	1017	1048	1040	
1000	1035	1000	1019	1063	1057	
1000	1035	1000	1021	1084	1079	
1000	1033	1000	1023	1109	1105	
1000	1033	1000	1027	1146	1136	
1000	1034	1000	1029	1160	1148	
999	1033	1000	1029	1164	1160	
999	1028	1000	1028	1151	1174	
999	1025	1000	1026	1130	1173	
999	1024	1000	1024	1103	1155	
999	1025	1000	1022	1077	1126	
999	1025	1000	1019	1056	1093	
999	1024	1000	1019	1053	1087	
1000	1025	1000	1019	1052	1083	
1000	1026	1000	1019	1054	1082	
999	1028	1000	1019	1063	1086	
999	1028	1000	1023	1097	1114	
999	1026	1000	1026	1126	1140	
999	1024	1000	1028	1150	1162	
999	1022	1000	1029	1165	1179	
999	1020	1000	1028	1157	1183	
999	1018	1000	1026	1133	1180	
999	1017	1000	1024	1102	1167	
1000	1017	1000	1021	1066	1134	
1000	1018	1000	1019	1052	1113	
1000	1018	1000	1018	1044	1099	
1000	1017	1000	1017	1041	1093	
1000	1018	1000	1017	1046	1097	
1000	1017	1000	1019	1058	1111	
1000	1015	1000	1021	1077	1134	
999	1013	1000	1023	1099	1161	
1000	1010	1001	1024	1118	1185	
1000	1008	1003	1026	1139	1209	
999	1009	1003	1026	1142	1211	
999	1008	1004	1025	1130	1205	
1000	1008	1004	1023	1097	1182	
1000	1009	1003	1021	1074	1161	
999	1010	1003	1020	1057	1144	
999	1008	1003	1018	1044	1133	
1000	1007	1004	1017	1036	1126	
1000	1006	1005	1017	1032	1121	
999	1007	1004	1017	1036	1124	
1000	1008	1004	1018	1048	1131	
1000	1009	1004	1020	1067	1145	
999	1010	1004	1023	1101	1167	
999	1012	1004	1024	1119	1176	
1000	1015	1003	1025	1131	1183	
1000	1016	1003	1026	1135	1188	
999	1012	1005	1025	1121	1194	
999	1008	1006	1024	1100	1188	
999	1007	1006	1022	1080	1173	
999	1008	1005	1021	1064	1157	
999	1011	1004	1019	1048	1131	
999	1015	1002	1018	1042	1111	
999	1018	1000	1017	1041	1099	
1000	1020	1000	1018	1045	1098	
999	1022	1000	1020	1061	1111	
999	1022	1000	1022	1079	1128	
1000	1022	1000	1024	1105	1148	
1000	1022	1000	1027	1130	1168	
999	1021	1000	1028	1148	1180	
999	1021	1000	1028	1145	1179	
999	1019	1001	1027	1132	1181	
1000	1019	1001	1026	1112	1171	
1000	1022	1000	1023	1085	1130	
1000	1022	1000	1022	1074	1114	
1000	1022	1000	1021	1069	1108	
999	1025	1000	1020	1062	1094	
999	1026	1000	1019	1057	1086	
999	1026	1000	1019	1057	1087	
1000	1023	1000	1022	1082	1116	
1000	1020	1001	1025	1109	1142	
1000	1019	1001	1027	1132	1159	
999	1020	1001	1028	1146	1166	
999	1024	1000	1029	1153	1169	
1000	1024	1000	1029	1146	1170	
999	1024	1000	1028	1132	1168	
999	1023	1000	1027	1110	1160	
999	1023	1000	1023	1074	1124	
999	1024	1000	1021	1060	1103	
999	1023	1000	1020	1054	1096	
999	1022	1000	1019	1051	1095	
999	1019	1000	1019	1050	1099	
1000	1017	1000	1020	1053	1106	
1000	1018	1000	1021	1061	1117	
999	1018	1001	1022	1076	1134	
999	1018	1002	1025	1104	1163	
999	1017	1002	1026	1119	1177	
999	1016	1003	1027	1130	1186	
1000	1017	1003	1027	1134	1188	
1000	1020	1002	1027	1124	1180	
1000	1022	1001	1026	1109	1169	
1000	1022	1000	1025	1093	1156	
1000	1022	1000	1024	1080	1141	
1000	1025	1000	1023	1072	1125	
999	1034	1000	1021	1061	1096	
999	1036	1000	1020	1054	1084	
999	1036	1000	1019	1050	1078	
1000	1035	1000	1019	1053	1084	
999	1030	1000	1020	1058	1100	
999	1026	1000	1023	1076	1128	
999	1023	1000	1024	1092	1149	
1000	1019	1001	1026	1107	1172	
1000	1018	1002	1027	1119	1188	
1000	1020	1002	1027	1121	1188	
1000	1022	1001	1027	1121	1187	
999	1024	1000	1027	1116	1180	
999	1027	1000	1025	1096	1153	
1000	1029	1000	1024	1082	1132	
1000	1031	1000	1022	1069	1112	
1000	1030	1000	1020	1054	1097	
1000	1026	1000	1018	1039	1083	
1000	1024	1000	1017	1039	1086	
999	1023	1000	1018	1045	1099	
999	1022	1000	1020	1055	1117	
999	1021	1000	1022	1070	1138	
1000	1021	1001	1025	1098	1165	
1000	1019	1003	1026	1111	1182	
1000	1017	1004	1027	1116	1190	
1000	1018	1004	1027	1114	1189	
999	1018	1004	1027	1107	1188	
999	1017	1004	1026	1095	1184	
999	1016	1004	1024	1079	1171	
1000	1017	1003	1023	1065	1149	
1000	1022	1001	1020	1051	1114	
1000	1026	1000	1019	1045	1096	
999	1027	1000	1018	1042	1089	
999	1024	1000	1018	1039	1089	
999	1021	1000	1018	1040	1097	
1000	1017	1001	1019	1048	1115	
999	1012	1004	1023	1077	1151	
999	1010	1006	1025	1097	1172	
1000	1009	1008	1026	1111	1188	
1000	1009	1008	1027	1118	1196	
1000	1011	1008	1027	1115	1197	
999	1011	1008	1027	1107	1198	
999	1010	1008	1026	1094	1194	
999	1011	1006	1024	1075	1177	
999	1016	1004	1022	1059	1150	
999	1024	1001	1020	1045	1115	
1000	1027	1000	1019	1040	1101	
1000	1028	1000	1018	1038	1092	
999	1028	1000	1018	1040	1094	
999	1026	1000	1019	1045	1109	
1000	1023	1000	1020	1056	1130	
1000	1020	1001	1022	1072	1153	
1000	1017	1004	1025	1098	1181	
1000	1017	1005	1026	1109	1188	
1000	1017	1006	1027	1118	1194	
1000	1019	1006	1028	1126	1199	
1000	1018	1006	1028	1122	1201	
1000	1020	1005	1027	1109	1191	
1000	1024	1003	1025	1090	1165	
999	1033	1000	1023	1067	1121	
999	1037	1000	1022	1059	1103	
1000	1039	1000	1020	1051	1088	
1000	1038	1000	1019	1042	1074	
1000	1036	1000	1018	1039	1072	
999	1033	1000	1018	1040	1078	
1000	1029	1000	1020	1046	1098	
1000	1024	1000	1021	1057	1126	
1000	1020	1001	1023	1071	1152	
999	1018	1003	1026	1096	1177	
999	1020	1003	1027	1109	1185	
999	1019	1004	1028	1115	1191	
999	1018	1005	1028	1117	1199	
1000	1019	1004	1028	1106	1190	
1000	1022	1002	1026	1088	1168	
999	1024	1001	1024	1071	1144	
999	1028	1000	1022	1055	1112	
1000	1029	1000	1021	1047	1098	
1000	1031	1000	1019	1042	1085	
1000	1032	1000	1019	1039	1077	
1000	1031	1000	1018	1038	1081	
999	1027	1000	1019	1044	1100	
999	1020	1001	1021	1055	1129	
999	1013	1003	1023	1068	1159	
