999	990	1004	1003	1004	998	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	1	
0	0	0	0	0	-1	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
1	0	0	0	0	0	
0	0	0	0	0	0	
-1	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	1	-1	0	0	0	
0	1	-1	0	1	0	
0	1	0	0	0	0	
1	1	-1	1	0	0	
-1	4	0	1	2	0	
0	6	-1	4	13	4	
0	0	0	3	19	19	
1	-4	3	6	37	49	
0	-4	5	6	47	58	
-1	-2	4	6	39	42	
0	3	-3	-1	-7	-15	
0	3	-4	-3	-28	-36	
0	3	-3	-5	-36	-42	
1	2	-1	-4	-28	-34	
0	1	-1	-4	-25	-29	
-1	-1	0	-2	-7	-10	
0	0	0	-1	-2	-5	
1	-1	0	1	1	12	
0	-2	1	3	10	22	
0	-2	3	5	28	39	
-1	-4	3	5	36	46	
0	-3	4	4	27	36	
0	0	-1	1	2	2	
0	3	-3	-4	-26	-40	
0	4	-4	-5	-34	-47	
0	3	-1	-4	-23	-31	
1	1	-1	-3	-11	-18	
0	2	-1	-3	-10	-17	
-1	1	0	-1	-4	-5	
0	-1	0	-1	-1	3	
0	-3	1	3	4	21	
0	-2	1	4	13	29	
0	-2	3	4	30	42	
0	-3	4	6	42	50	
0	-2	3	3	27	30	
0	3	-4	-1	-15	-31	
0	4	-4	-5	-32	-45	
1	3	-2	-4	-29	-41	
-1	2	-1	-5	-26	-37	
0	1	-1	-2	-8	-14	
0	1	0	-2	-3	-6	
0	-2	0	1	2	4	
0	-1	0	3	8	14	
0	-2	2	4	19	28	
0	-4	4	4	28	39	
0	-5	3	4	27	39	
0	-2	2	2	14	22	
0	2	-2	-1	-13	-15	
0	3	-3	-4	-25	-37	
0	4	-3	-4	-25	-35	
0	4	-2	-4	-23	-34	
0	1	-1	-3	-7	-13	
0	0	0	-1	-2	-8	
0	0	0	-1	0	-3	
0	-1	0	2	4	8	
0	-2	1	4	12	20	
0	-2	3	4	25	32	
0	-5	4	4	29	40	
1	-2	3	3	22	31	
0	-1	1	2	5	8	
-1	4	-4	-3	-21	-30	
0	2	-3	-3	-21	-26	
0	2	-2	-3	-20	-23	
0	4	-2	-5	-24	-34	
0	1	0	-2	-9	-16	
0	1	-1	-3	-4	-8	
0	0	0	0	-1	-2	
0	0	0	2	4	5	
0	-2	1	3	11	20	
0	-7	6	7	38	67	
0	-5	5	5	32	54	
0	-2	2	2	13	23	
0	3	-3	-3	-21	-33	
0	5	-5	-5	-35	-59	
1	6	-4	-7	-31	-60	
0	3	-2	-3	-8	-15	
0	0	0	-1	-2	-2	
-1	-2	0	2	4	9	
0	-3	2	3	12	22	
1	-8	7	7	37	61	
0	-3	4	5	30	42	
-1	1	0	2	5	7	
0	4	-4	-4	-23	-39	
1	6	-6	-8	-44	-72	
0	4	-2	-4	-15	-24	
0	1	-1	-3	-6	-8	
-1	-1	0	0	-1	4	
0	-4	2	3	8	17	
0	-7	6	7	35	65	
0	-5	5	5	31	54	
0	-2	3	4	18	34	
0	4	-4	-3	-21	-40	
1	5	-5	-6	-33	-63	
-1	4	-3	-5	-21	-45	
0	2	-1	-3	-12	-18	
0	1	-1	-1	-2	-2	
0	-3	2	4	10	23	
0	-2	2	3	19	28	
0	-1	2	4	28	41	
0	-1	3	5	29	45	
0	1	0	2	11	17	
0	5	-5	-4	-31	-57	
0	4	-4	-5	-31	-48	
0	3	-2	-5	-22	-33	
0	4	0	-4	-14	-20	
0	0	0	0	1	0	
0	-2	0	3	10	14	
0	-3	1	5	23	30	
1	-3	4	6	35	44	
0	-3	4	6	36	48	
-1	0	-2	-2	-11	-16	
0	2	-3	-5	-33	-42	
0	2	-2	-6	-33	-38	
0	1	-1	-4	-21	-25	
0	2	-1	-5	-13	-16	
0	0	0	1	1	4	
0	-3	1	4	19	27	
0	-6	4	7	42	52	
0	-5	7	9	75	78	
0	0	-1	0	-1	-3	
0	3	-4	-5	-44	-51	
0	3	-3	-6	-48	-55	
0	2	-1	-5	-25	-32	
0	0	1	1	-3	4	
1	-4	2	4	23	37	
-1	-5	5	6	40	58	
0	-4	3	5	32	55	
0	2	-3	-3	-25	-34	
0	7	-6	-10	-55	-92	
0	3	-2	-3	-18	-32	
1	0	0	-1	-1	-1	
-1	-5	4	6	27	53	
0	-4	5	6	37	64	
0	-2	3	5	23	38	
0	2	-4	-2	-12	-28	
0	5	-4	-6	-33	-61	
0	7	-5	-8	-38	-68	
0	1	0	-2	-7	-7	
0	-3	1	3	13	23	
0	-4	5	7	34	54	
0	-5	4	6	46	60	
0	-1	-1	1	11	16	
0	3	-4	-5	-39	-54	
0	5	-3	-7	-41	-61	
0	3	-2	-5	-21	-33	
0	0	0	1	1	5	
0	-2	2	5	25	33	
0	-3	4	7	43	53	
1	-1	2	5	34	38	
-1	2	-4	-2	-19	-32	
0	3	-3	-6	-40	-47	
0	1	-1	-6	-33	-34	
1	1	0	-5	-19	-18	
0	1	-2	-4	-13	-10	
0	0	0	0	0	0	
0	-1	0	0	3	0	
-1	-2	0	0	3	0	
1	-1	0	1	3	2	
0	0	0	1	2	6	
-1	-1	1	3	3	12	
0	-1	1	3	10	18	
0	-1	2	3	19	22	
1	-1	2	4	27	27	
0	-1	4	7	46	47	
-1	0	0	2	14	16	
0	0	-1	-2	-12	-14	
1	2	-5	-7	-48	-60	
0	2	-1	-5	-29	-34	
0	1	-1	-3	-17	-20	
0	0	-1	-2	-8	-11	
-1	1	0	-2	-3	-7	
0	-1	-1	-1	-1	1	
0	0	1	2	3	7	
1	-1	0	2	3	6	
-1	1	1	2	6	6	
0	0	0	2	12	9	
1	0	1	4	29	24	
-1	-1	2	4	25	23	
0	-1	2	3	26	24	
0	0	1	3	16	13	
0	1	-3	-1	-9	-14	
0	2	-2	-4	-27	-26	
0	2	-2	-6	-43	-43	
0	2	-1	-4	-19	-21	
0	1	0	-3	-12	-10	
0	0	0	-3	-9	-3	
0	0	0	0	-3	0	
0	-1	0	0	1	0	
0	-1	0	1	5	8	
0	-3	1	4	12	23	
0	-5	5	6	40	62	
0	-4	4	5	33	45	
