999	1005	1000	1000	991	1008	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	-1	0	0	0	0	
1	1	0	0	0	0	
0	0	0	0	0	0	
-1	-1	0	0	0	0	
1	0	0	0	0	0	
-1	0	0	0	0	-1	
0	1	0	0	1	0	
0	1	0	0	0	0	
0	1	0	0	1	-1	
0	3	0	0	1	-1	
1	2	0	0	1	-1	
0	2	0	0	1	-1	
1	3	0	1	3	-3	
1	3	0	3	8	7	
0	1	0	5	10	15	
-1	1	0	7	23	24	
1	6	0	11	68	38	
0	6	0	4	30	14	
1	3	0	0	-12	-4	
0	-1	0	-4	-39	-18	
0	-4	0	-6	-43	-22	
0	0	0	0	2	1	
0	1	0	2	17	12	
-1	1	0	4	28	23	
-2	0	0	5	42	37	
0	-2	0	1	7	10	
0	-1	0	-4	-36	-24	
1	-1	0	-5	-39	-35	
1	-1	0	-7	-31	-33	
0	0	0	-6	-15	-20	
0	-1	0	-4	-6	-12	
0	1	0	1	4	1	
0	2	0	7	17	17	
0	2	0	9	43	30	
-1	3	0	8	61	31	
-1	-3	0	5	44	29	
0	-5	0	-3	-31	-4	
0	-5	0	-6	-51	-22	
0	-1	0	-8	-55	-35	
0	2	0	-6	-20	-23	
1	1	0	-6	-10	-20	
0	0	0	-3	-3	-11	
0	1	0	2	4	4	
0	0	0	6	10	14	
0	0	0	6	23	23	
-1	2	0	10	63	47	
-1	0	0	4	38	26	
0	1	0	1	7	5	
1	0	0	-3	-30	-18	
0	-1	0	-9	-68	-46	
1	-1	0	-7	-28	-29	
0	-1	0	-6	-12	-18	
0	-3	0	-3	-6	-5	
0	-1	0	1	0	4	
-1	-1	0	3	4	11	
-1	-3	0	9	32	44	
0	-1	0	6	40	39	
0	1	0	4	35	29	
1	0	0	2	7	7	
0	3	0	-4	-39	-34	
-1	3	0	-6	-38	-40	
1	1	0	-8	-29	-36	
0	-2	0	-6	-13	-20	
1	-3	0	-3	-4	-5	
-1	-1	0	1	1	8	
0	0	1	5	6	17	
-1	1	-1	11	43	48	
0	1	0	7	44	34	
0	2	0	3	25	17	
0	0	0	-1	-17	-7	
0	-1	0	-6	-45	-31	
1	0	0	-14	-51	-58	
0	0	0	-4	-6	-17	
0	0	0	2	4	6	
-1	-1	0	12	41	50	
0	-1	0	8	44	44	
0	0	0	3	23	22	
0	2	0	-2	-19	-15	
0	0	0	-6	-42	-36	
0	0	0	-8	-35	-41	
1	0	0	-9	-15	-29	
0	-1	0	2	3	5	
0	0	0	6	14	26	
-1	-3	0	11	53	68	
0	0	0	4	34	28	
0	2	0	1	2	1	
0	1	0	-3	-29	-23	
1	0	0	-7	-41	-40	
0	0	0	-11	-33	-55	
0	0	0	-4	-5	-13	
0	-1	0	2	2	8	
0	-1	0	6	12	26	
0	-2	1	12	63	72	
-1	0	-1	5	37	30	
0	2	0	0	-8	-10	
0	2	0	-5	-41	-38	
0	1	0	-13	-52	-64	
1	0	0	-6	-11	-26	
0	-1	0	-2	-1	-4	
0	-1	0	9	19	32	
-1	-1	0	10	39	45	
0	0	0	6	48	43	
0	1	0	3	26	15	
1	2	0	-4	-45	-45	
0	2	0	-8	-47	-47	
0	0	0	-8	-26	-29	
0	-2	0	-6	-11	-12	
0	-1	0	-2	-4	-4	
0	-1	0	-1	-2	0	
0	0	0	2	2	5	
0	0	0	3	4	9	
0	-1	0	8	20	27	
-1	-1	0	7	31	30	
0	-1	0	5	36	32	
0	-2	0	3	28	29	
1	0	0	0	-4	3	
0	2	0	-2	-25	-20	
-1	1	0	-5	-37	-35	
1	2	0	-7	-30	-33	
0	1	0	-8	-20	-26	
-1	0	0	-2	-3	-7	
1	0	0	-1	0	-2	
-1	0	0	0	0	1	
1	0	0	2	2	6	
0	-1	0	4	6	14	
-1	-3	1	10	39	45	
0	-1	-1	5	37	36	
0	0	0	3	23	23	
0	0	0	0	2	6	
1	1	0	-1	-14	-11	
-1	3	0	-5	-42	-41	
0	1	0	-7	-32	-37	
1	1	0	-8	-18	-30	
1	0	0	-5	-5	-19	
0	-1	0	0	1	-2	
0	0	0	0	1	0	
-1	0	0	2	2	4	
0	0	0	5	8	17	
-1	-1	0	6	18	24	
0	-2	0	7	35	33	
0	-1	0	5	40	31	
1	-1	0	2	16	14	
0	1	0	-1	-18	-14	
-1	4	0	-9	-58	-53	
0	1	0	-7	-25	-29	
0	0	0	-5	-9	-16	
1	0	0	-2	-3	-8	
0	0	0	-1	-1	-2	
0	0	0	2	2	5	
-1	-1	0	3	5	12	
0	-1	0	5	13	19	
0	-3	0	9	46	48	
